Tweet Id,Text,Name,Screen Name,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,URLs,Hashtags,Mentions
1101289057060077569,Everyone MUST watch the opening to @TuckerCarlson - A Classic! @foxnews,Donald J. Trump,realDonaldTrump,Fri Mar 01 01:12:26 +0000 2019,74367,13403,English,Twitter for iPhone,Tweet,,0,0,2
1101289772528603137,I will be interviewed by @seanhannity at 9:00 P.M. on @FoxNews. Enjoy!,Donald J. Trump,realDonaldTrump,Fri Mar 01 01:15:17 +0000 2019,61707,10792,English,Twitter for iPhone,Tweet,,0,0,2
1101331221655760897,https://t.co/hUK9dSBM3M,Donald J. Trump,realDonaldTrump,Fri Mar 01 03:59:59 +0000 2019,52334,11088,Undetermined,Twitter for iPhone,Tweet,Video,0,0,0
1101331345542918145,https://t.co/ywNk8EhOh0,Donald J. Trump,realDonaldTrump,Fri Mar 01 04:00:29 +0000 2019,52472,10926,Undetermined,Twitter for iPhone,Tweet,Video,0,0,0
1101340141501714432,"Today in Alaska, it was my great honor to visit with our brave men and women of the United States Military at Joint Base Elmendorf-Richardson. We are forever grateful for their service and sacrifice. THANK YOU! https://t.co/4REVxKUsHT",Donald J. Trump,realDonaldTrump,Fri Mar 01 04:35:26 +0000 2019,92946,18660,English,Twitter for iPhone,Tweet,Photo,0,0,0
1101464443114921984,"Great to be back from Vietnam, an amazing place. We had very substantive negotiations with Kim Jong Un - we know what they want and they know what we must have. Relationship very good, let’s see what happens!",Donald J. Trump,realDonaldTrump,Fri Mar 01 12:49:22 +0000 2019,92689,18179,English,Twitter for iPhone,Tweet,,0,0,0
1101467190824439808,"Wow, just revealed that Michael Cohen wrote a “love letter to Trump” manuscript for a new book that he was pushing. Written and submitted long after Charlottesville and Helsinki, his phony reasons for going rogue. Book is exact opposite of his fake testimony, which now is a lie!",Donald J. Trump,realDonaldTrump,Fri Mar 01 13:00:17 +0000 2019,82175,19298,English,Twitter for iPhone,Tweet,,0,0,0
1101469141213630464,"Congress must demand the transcript of Michael Cohen’s new book, given to publishers a short time ago. Your heads will spin when you see the lies, misrepresentations and contradictions  against his Thursday testimony. Like a different person! He is totally discredited!",Donald J. Trump,realDonaldTrump,Fri Mar 01 13:08:02 +0000 2019,83923,20964,English,Twitter for iPhone,Tweet,,0,0,0
1101472084730003457,"Oh’ I see! Now that the 2 year Russian Collusion case has fallen apart, there was no Collusion except bye Crooked Hillary and the Democrats, they say, “gee, I have an idea, let’s look at Trump’s finances and every deal he has ever done. Let’s follow discredited Michael Cohen.....",Donald J. Trump,realDonaldTrump,Fri Mar 01 13:19:44 +0000 2019,124986,30365,English,Twitter for iPhone,Tweet,,0,0,0
1101473899357880321,"...and the fraudulent and dishonest statements he made on Wednesday. No way, it’s time to stop this corrupt and illegally brought Witch Hunt. Time to start looking at the other side where real crimes were committed. Republicans have been abused long enough. Must end now!",Donald J. Trump,realDonaldTrump,Fri Mar 01 13:26:56 +0000 2019,121887,29414,English,Twitter for iPhone,Tweet,,0,0,0
